0,44.0
1,43.0
2,44.0
3,43.0
4,42.0
5,44.0
6,42.0
7,41.0
8,43.0
9,43.0
10,42.0
11,41.0
12,43.0
13,42.0
14,42.0
15,42.0
16,43.0
17,42.0
18,40.0
19,44.0
20,42.0
21,41.0
22,43.0
23,42.0
24,42.0
25,43.0
26,44.0
27,44.0
28,43.0
29,43.0
30,43.0
31,43.0
32,42.0
33,43.0
34,43.0
35,42.0
36,42.0
37,41.0
38,43.0
39,41.0
40,42.0
41,44.0
42,42.0
43,43.0
44,42.0
45,45.0
46,43.0
47,41.0
48,42.0
49,43.0
50,40.0
51,41.0
52,42.0
53,44.0
54,42.0
55,42.0
56,42.0
57,43.0
58,43.0
59,43.0
60,43.0
61,42.0
62,44.0
63,43.0
64,43.0
65,44.0
66,42.0
67,43.0
68,42.0
69,43.0
70,43.0
71,41.0
72,42.0
73,43.0
74,42.0
75,42.0
76,42.0
77,42.0
78,42.0
79,42.0
80,44.0
81,43.0
82,41.0
83,42.0
84,42.0
85,41.0
86,42.0
87,42.0
88,42.0
89,42.0
90,44.0
91,43.0
92,42.0
93,43.0
94,43.0
95,42.0
96,42.0
97,43.0
98,43.0
99,42.0
100,42.0
101,43.0
102,41.0
103,43.0
104,41.0
105,43.0
106,43.0
107,42.0
108,41.0
109,44.0
110,42.0
111,43.0
112,42.0
113,43.0
114,41.0
115,42.0
116,41.0
117,44.0
118,43.0
119,41.0
120,43.0
121,42.0
122,43.0
123,43.0
124,42.0
125,44.0
126,43.0
127,42.0
128,40.0
129,43.0
130,43.0
131,43.0
132,44.0
133,43.0
134,43.0
135,44.0
136,43.0
137,44.0
138,44.0
139,41.0
140,42.0
141,41.0
142,41.0
143,42.0
144,41.0
145,43.0
146,42.0
147,43.0
148,40.0
149,43.0
150,42.0
151,39.0
152,41.0
153,43.0
154,41.0
155,43.0
156,43.0
157,41.0
158,44.0
159,42.0
160,42.0
161,44.0
162,43.0
163,44.0
164,42.0
165,43.0
166,41.0
167,43.0
168,43.0
169,43.0
170,41.0
171,42.0
172,43.0
173,42.0
174,43.0
175,43.0
176,42.0
177,44.0
178,44.0
179,41.0
180,42.0
181,41.0
182,42.0
183,42.0
184,43.0
185,42.0
186,41.0
187,42.0
188,43.0
189,42.0
190,43.0
191,43.0
192,41.0
193,42.0
194,41.0
195,43.0
196,41.0
197,41.0
198,41.0
199,42.0
200,44.0
201,43.0
202,42.0
203,42.0
204,41.0
205,42.0
206,43.0
207,42.0
208,43.0
209,41.0
210,42.0
211,42.0
212,42.0
213,44.0
214,43.0
215,43.0
216,42.0
217,43.0
218,42.0
219,42.0
220,43.0
221,43.0
222,43.0
223,42.0
224,42.0
225,42.0
226,41.0
227,42.0
228,42.0
229,42.0
230,43.0
231,43.0
232,42.0
233,42.0
234,41.0
235,42.0
236,41.0
237,43.0
238,41.0
239,43.0
240,42.0
241,43.0
242,43.0
243,42.0
244,42.0
245,43.0
246,43.0
247,41.0
248,42.0
249,41.0
250,41.0
251,42.0
252,41.0
253,42.0
254,42.0
255,43.0
256,42.0
257,43.0
258,43.0
259,42.0
260,43.0
261,42.0
262,44.0
263,42.0
264,42.0
265,42.0
266,42.0
267,42.0
268,42.0
269,41.0
270,42.0
271,43.0
272,41.0
273,43.0
274,43.0
275,42.0
276,43.0
277,41.0
278,42.0
279,42.0
280,42.0
281,42.0
282,42.0
283,42.0
284,43.0
285,42.0
286,42.0
287,42.0
288,42.0
289,41.0
290,42.0
291,42.0
292,42.0
293,42.0
294,42.0
295,42.0
296,43.0
297,41.0
298,43.0
299,42.0
300,41.0
301,43.0
302,43.0
303,41.0
304,43.0
305,42.0
306,42.0
307,42.0
308,42.0
309,43.0
310,42.0
311,43.0
312,42.0
313,41.0
314,43.0
315,43.0
316,43.0
317,42.0
318,41.0
319,42.0
320,43.0
321,42.0
322,42.0
323,43.0
324,42.0
325,41.0
326,42.0
327,42.0
328,42.0
329,42.0
330,41.0
331,43.0
332,42.0
333,42.0
334,43.0
335,42.0
336,43.0
337,42.0
338,42.0
339,42.0
340,40.0
341,42.0
342,41.0
343,42.0
344,42.0
345,42.0
346,42.0
347,41.0
348,41.0
349,42.0
350,41.0
351,42.0
352,42.0
353,41.0
354,42.0
355,42.0
356,42.0
357,41.0
358,41.0
359,42.0
360,42.0
361,43.0
362,43.0
363,41.0
364,40.0
365,43.0
366,41.0
367,42.0
368,43.0
369,42.0
370,42.0
371,42.0
372,43.0
373,42.0
374,43.0
375,41.0
376,42.0
377,41.0
378,43.0
379,42.0
380,41.0
381,42.0
382,42.0
383,41.0
384,41.0
385,42.0
386,42.0
387,43.0
388,40.0
389,40.0
390,42.0
391,42.0
392,43.0
393,41.0
394,42.0
395,42.0
396,42.0
397,42.0
398,42.0
399,43.0
400,41.0
401,40.0
402,41.0
403,43.0
404,43.0
405,43.0
406,42.0
407,42.0
408,41.0
409,41.0
410,43.0
411,42.0
412,41.0
413,42.0
414,40.0
415,41.0
416,42.0
417,42.0
418,42.0
419,42.0
420,40.0
421,43.0
422,41.0
423,42.0
424,42.0
425,42.0
426,41.0
427,42.0
428,42.0
429,42.0
430,42.0
431,40.0
432,42.0
433,41.0
434,42.0
435,41.0
436,42.0
437,42.0
438,42.0
439,41.0
440,41.0
441,41.0
442,42.0
443,42.0
444,42.0
445,41.0
446,42.0
447,41.0
448,41.0
449,43.0
450,41.0
451,42.0
452,42.0
453,41.0
454,41.0
455,43.0
456,42.0
457,42.0
458,41.0
459,42.0
460,42.0
461,41.0
462,42.0
463,42.0
464,42.0
465,43.0
466,41.0
467,42.0
468,43.0
469,42.0
470,42.0
471,42.0
472,42.0
473,42.0
474,42.0
475,43.0
476,41.0
477,42.0
478,41.0
479,42.0
480,41.0
481,41.0
482,41.0
483,42.0
484,42.0
485,42.0
486,41.0
487,41.0
488,43.0
489,43.0
490,41.0
491,42.0
492,42.0
493,42.0
494,41.0
495,40.0
496,43.0
497,42.0
498,43.0
499,42.0
500,42.0
501,41.0
502,42.0
503,41.0
504,42.0
505,41.0
506,41.0
507,40.0
508,40.0
509,42.0
510,42.0
511,40.0
512,41.0
513,42.0
514,44.0
515,43.0
516,42.0
517,43.0
