0,41.0
1,41.0
2,42.0
3,42.0
4,41.0
5,43.0
6,42.0
7,41.0
8,42.0
9,42.0
10,41.0
11,40.0
12,41.0
13,42.0
14,42.0
15,41.0
16,43.0
17,42.0
18,41.0
19,42.0
20,41.0
21,41.0
22,42.0
23,42.0
24,43.0
25,42.0
26,44.0
27,43.0
28,41.0
29,41.0
30,41.0
31,42.0
32,42.0
33,42.0
34,42.0
35,41.0
36,42.0
37,43.0
38,42.0
39,40.0
40,41.0
41,41.0
42,43.0
43,42.0
44,42.0
45,42.0
46,43.0
47,41.0
48,41.0
49,42.0
50,42.0
51,42.0
52,41.0
53,42.0
54,42.0
55,43.0
56,41.0
57,41.0
58,43.0
59,41.0
60,42.0
61,42.0
62,41.0
63,43.0
64,42.0
65,42.0
66,41.0
67,43.0
68,42.0
69,42.0
70,43.0
71,42.0
72,41.0
73,43.0
74,42.0
75,41.0
76,42.0
77,41.0
78,41.0
79,43.0
80,43.0
81,42.0
82,42.0
83,43.0
84,41.0
85,42.0
86,42.0
87,43.0
88,42.0
89,42.0
90,43.0
91,43.0
92,41.0
93,43.0
94,42.0
95,42.0
96,41.0
97,43.0
98,42.0
99,42.0
100,42.0
101,42.0
102,41.0
103,42.0
104,42.0
105,42.0
106,42.0
107,41.0
108,41.0
109,41.0
110,42.0
111,42.0
112,43.0
113,43.0
114,41.0
115,42.0
116,43.0
117,42.0
118,43.0
119,41.0
120,43.0
121,42.0
122,43.0
123,42.0
124,43.0
125,42.0
126,42.0
127,42.0
128,42.0
129,42.0
130,41.0
131,42.0
132,44.0
133,43.0
134,42.0
135,41.0
136,43.0
137,42.0
138,42.0
139,41.0
140,41.0
141,41.0
142,42.0
143,41.0
144,41.0
145,41.0
146,42.0
147,43.0
148,41.0
149,42.0
150,41.0
151,42.0
152,42.0
153,42.0
154,41.0
155,43.0
156,42.0
157,41.0
158,43.0
159,41.0
160,42.0
161,43.0
162,43.0
163,44.0
164,42.0
165,42.0
166,40.0
167,44.0
168,43.0
169,42.0
170,41.0
171,43.0
172,43.0
173,42.0
174,42.0
175,43.0
176,42.0
177,42.0
178,43.0
179,41.0
180,42.0
181,42.0
182,41.0
183,42.0
184,43.0
185,42.0
186,42.0
187,42.0
188,41.0
189,41.0
190,44.0
191,42.0
192,41.0
193,41.0
194,42.0
195,43.0
196,41.0
197,42.0
198,42.0
199,42.0
200,44.0
201,42.0
202,42.0
203,41.0
204,41.0
205,42.0
206,43.0
207,41.0
208,42.0
209,41.0
210,42.0
211,41.0
212,43.0
213,44.0
214,43.0
215,42.0
216,42.0
217,43.0
218,42.0
219,43.0
220,41.0
221,43.0
222,42.0
223,41.0
224,42.0
225,41.0
226,42.0
227,42.0
228,42.0
229,42.0
230,43.0
231,43.0
232,41.0
233,42.0
234,43.0
235,42.0
236,41.0
237,41.0
238,43.0
239,42.0
240,43.0
241,43.0
242,42.0
243,41.0
244,42.0
245,42.0
246,42.0
247,42.0
248,42.0
249,41.0
250,42.0
251,41.0
252,42.0
253,42.0
254,43.0
255,42.0
256,43.0
257,43.0
258,42.0
259,43.0
260,42.0
261,41.0
262,44.0
263,42.0
264,42.0
265,41.0
266,43.0
267,42.0
268,41.0
269,41.0
270,43.0
271,42.0
272,41.0
273,42.0
274,41.0
275,42.0
276,42.0
277,41.0
278,43.0
279,42.0
280,42.0
281,41.0
282,42.0
283,42.0
284,43.0
285,44.0
286,42.0
287,41.0
288,41.0
289,41.0
290,42.0
291,42.0
292,41.0
293,41.0
294,41.0
295,43.0
296,42.0
297,43.0
298,43.0
299,42.0
300,42.0
301,42.0
302,43.0
303,41.0
304,42.0
305,42.0
306,42.0
307,43.0
308,43.0
309,42.0
310,41.0
311,42.0
312,43.0
313,41.0
314,41.0
315,42.0
316,41.0
317,42.0
318,42.0
319,42.0
320,42.0
321,42.0
322,42.0
323,42.0
324,42.0
325,43.0
326,41.0
327,43.0
328,42.0
329,41.0
330,41.0
331,41.0
332,42.0
333,42.0
334,42.0
335,43.0
336,43.0
337,43.0
338,42.0
339,42.0
340,40.0
341,42.0
342,42.0
343,41.0
344,40.0
345,42.0
346,42.0
347,42.0
348,41.0
349,42.0
350,42.0
351,42.0
352,41.0
353,42.0
354,41.0
355,41.0
356,42.0
357,42.0
358,42.0
359,41.0
360,43.0
361,42.0
362,42.0
363,41.0
364,41.0
365,42.0
366,41.0
367,42.0
368,42.0
369,42.0
370,41.0
371,41.0
372,41.0
373,43.0
374,42.0
375,42.0
376,42.0
377,41.0
378,41.0
379,42.0
380,41.0
381,42.0
382,42.0
383,41.0
384,43.0
385,41.0
386,43.0
387,43.0
388,42.0
389,39.0
390,41.0
391,42.0
392,43.0
393,41.0
394,42.0
395,41.0
396,42.0
397,42.0
398,42.0
399,43.0
400,40.0
401,41.0
402,40.0
403,42.0
404,42.0
405,42.0
406,42.0
407,42.0
408,42.0
409,41.0
410,42.0
411,40.0
412,41.0
413,40.0
414,40.0
415,41.0
416,41.0
417,40.0
418,41.0
419,41.0
420,41.0
421,42.0
422,41.0
423,42.0
424,42.0
425,41.0
426,40.0
427,41.0
428,42.0
429,42.0
430,41.0
431,40.0
432,42.0
433,41.0
434,42.0
435,42.0
436,41.0
437,41.0
438,41.0
439,42.0
440,42.0
441,42.0
442,41.0
443,41.0
444,39.0
445,40.0
446,42.0
447,42.0
448,41.0
449,42.0
450,41.0
451,42.0
452,42.0
453,42.0
454,42.0
455,42.0
456,42.0
457,42.0
458,41.0
459,42.0
460,43.0
461,42.0
462,42.0
463,42.0
464,42.0
465,42.0
466,42.0
467,42.0
468,43.0
469,42.0
470,41.0
471,41.0
472,41.0
473,41.0
474,41.0
475,40.0
476,42.0
477,41.0
478,42.0
479,41.0
480,41.0
481,41.0
482,42.0
483,41.0
484,41.0
485,41.0
486,40.0
487,42.0
488,41.0
489,41.0
490,40.0
491,41.0
492,42.0
493,41.0
494,41.0
495,42.0
496,41.0
497,41.0
498,41.0
499,42.0
500,42.0
501,42.0
502,41.0
503,41.0
504,41.0
505,40.0
506,41.0
507,41.0
508,41.0
509,41.0
510,41.0
511,41.0
512,41.0
513,42.0
514,42.0
515,42.0
516,40.0
517,41.0
